Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
seeds,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.07606730187375348,0.25040715306852607,17.11514292159453,53.11937879771177,33.2842125151443,1080.387323433292,-1047.1031109181479,1.584962500721157,51.44701540158534,-49.862052900864185,28.36487100385395,1.3507081430406642,1789.6241072547753,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9030612244897959,0.7551020408163265,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9319727891156462,0.8458049886621314,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.042799915665190806,0.17915571307123335,9.629981024667929,38.00466588029415,33.2842125151443,1074.5105057969056,-1041.2262932817614,1.584962500721157,51.16716694270979,-49.58220444198864,30.60378171679632,1.4573229388950628,1930.883645693298,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9336734693877551,0.8214285714285714,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9540816326530612,0.9087301587301587,0.9521367521367521,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.0809823300389338,0.2622065087768709,18.221024258760103,55.62240012821262,33.2842125151443,2148.958946044533,-2115.674733529389,1.584962500721157,102.331378383073,-100.74641588235185,27.985416467726647,1.3326388794155546,1765.683191557738,0.7142857142857143,5.0,0.0,0.0,1.0,14.0,0.2857142857142857,2.0,1.0,0.7142857142857143,0.8333333333333333,0.7905694150420949,0.8571428571428571,0.8095238095238095,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9166666666666666,0.9047619047619048,0.8999999999999999,0.8644483509246965,0.9285714285714286,0.8531746031746033,0.9,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.034422490621099096,0.11464492029163895,7.745060389747295,24.319860170042734,33.2842125151443,2.095468297626802,31.188744217517495,1.584962500721157,0.09978420464889534,1.4851782960722617,31.188744217517474,1.4851782960722606,1967.7906703361518,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,1.0,1.0,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,1.0,1.0,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,36.50793650793649,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.06644137224782384,0.1911829800075945,14.949308755760361,40.55603448324666,33.2842125151443,4.875075653795646,28.40913686134865,1.584962500721157,0.23214645970455455,1.3528160410166024,28.899361857021706,1.376160088429605,1823.346725482308,1.0,7.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.0,0.0,0.7777777777777778,1.0,0.8750000000000001,0.816496580927726,1.0,1.0,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9259259259259258,0.9047619047619048,0.9027777777777777,0.869021998656607,1.0,1.0,0.9027777777777778,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,41.26984126984126,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,16.0,5.0,0.0,76.19047619047619,23.80952380952381,0.0,0.6428571428571428,0.1667076526561304,0.3736067095707442,37.509221847629334,79.25395135027986,33.2842125151443,1092.2228700190703,-1058.9386575039262,1.584962500721157,52.01061285805097,-50.425650357329815,22.06775983614255,1.0508457064829786,1392.3206275291525,0.5714285714285714,4.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.42857142857142855,3.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.4472135954999579,0.8010204081632653,0.6035714285714285,0.7619047619047619,0.11904761904761904,0.8809523809523809,0.23809523809523808,0.7777777777777777,0.7619047619047619,0.7628205128205127,0.6513377407318893,0.8724489795918366,0.7348948670377242,0.7628205128205128,0.7619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,80.95238095238095,36.5079365079365,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.11709508607093659,0.29269015158631806,26.346394365960727,62.0889572919612,33.2842125151443,14.516337539510218,18.76787497563408,1.584962500721157,0.6912541685481056,0.8937083321730513,25.741705920339623,1.2257955200161725,1624.1208172828806,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.8928571428571429,0.7142857142857142,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8611111111111113,0.8571428571428571,0.8564102564102564,0.7880652128438245,0.9285714285714286,0.8174603174603176,0.8564102564102564,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,4361.0,19020.0,3396.0,95.23809523809524,46.03174603174603,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
seeds,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.05504070941858961,0.17776032327001862,12.38415961918266,37.7086590030429,33.2842125151443,4.5943353765419905,28.689877138602306,1.584962500721157,0.2187778750734281,1.3661846256477288,29.85980214004461,1.4218953400021244,1883.9437605910825,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9846938775510204,0.9617346938775511,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9897959183673469,0.9766628873771731,0.9521367521367521,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,38.09523809523809,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.08215671453766693,0.2591862176715015,18.485260770975053,54.981699631683384,33.2842125151443,12.712724442308076,20.57148807283622,1.584962500721157,0.6053678305860989,0.9795946701350582,27.90500414199877,1.3288097210475605,1760.6097386721785,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.923469387755102,0.7891156462585034,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9523809523809523,0.8669108669108668,0.9047619047619048,0.9047619047619048,0.0,0.001,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.058568046279259794,0.19258099671819015,13.17781041283345,40.85259861212894,33.2842125151443,1075.4244103751007,-1042.1401978599565,1.584962500721157,51.21068620833813,-49.62572370761698,29.6898771386023,1.413803673266776,1873.2226866625197,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9540816326530612,0.842687074829932,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9574829931972789,0.9158163265306123,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,36.5079365079365,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.019808092673367812,0.03599360124928486,4.456820851507757,7.635395856808173,33.2842125151443,0.9323734709065866,32.351839044237714,1.584962500721157,0.04439873670983746,1.5405637640113197,32.35183904423769,1.5405637640113188,2041.1737835764345,1.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,34.92063492063491,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.0664834631582621,0.18652684196471997,14.95877921060897,39.56831844796949,33.2842125151443,5.862961887291619,27.42125062785268,1.584962500721157,0.2791886612996009,1.3057738394215561,29.32324242404834,1.396344877335635,1850.0906116520925,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.9591836734693877,0.9285714285714286,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9727891156462585,0.9294217687074829,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,100.0,46.03174603174602,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.038656732534283554,0.1749401107762424,8.697764820213798,37.11040158942204,33.2842125151443,5.961442926551821,27.322769588592475,1.584962500721157,0.2838782345977058,1.3010842661234512,30.79730177465941,1.4665381797456862,1943.093401935167,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9642857142857143,0.875,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9761904761904762,0.9345238095238095,0.9521367521367522,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10361417847723386,0.25896724049652714,23.313190157377615,54.93524755807855,33.2842125151443,9.567162342963606,23.71705017218069,1.584962500721157,0.45557915918874314,1.129383341532414,26.433278842742574,1.2587275639401225,1667.7542106337194,0.5714285714285714,4.0,0.0,0.0,1.0,14.0,0.42857142857142855,3.0,1.0,0.5714285714285714,0.7272727272727273,0.6859943405700354,0.9489795918367347,0.8877551020408163,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8999999999999999,0.8571428571428571,0.8502673796791443,0.8092047297598673,0.9659863945578231,0.9074829931972789,0.8502673796791443,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,95.23809523809524,38.09523809523809,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.07454594741122256,0.25267133053058044,16.77283816752507,53.599683368880285,33.2842125151443,2148.510505796906,-2115.2262932817616,1.584962500721157,102.31002408556694,-100.72506158484579,28.433856715354004,1.3539931769216191,1793.9766210504433,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.826530612244898,0.782312925170068,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9064625850340136,0.854875283446712,0.9047619047619048,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04347218457275385,0.14512191290986073,9.781241528869613,30.78500661519783,33.2842125151443,3.1607852517812853,30.123427263363013,1.584962500721157,0.15051358341815643,1.4344489173030006,30.597358451695417,1.4570170691283533,1930.4783827865742,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,1.0,1.0,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,1.0,1.0,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,100.0,39.68253968253967,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.09183551556823451,0.25977697212874706,20.66299100285276,55.107017576503736,33.2842125151443,1081.116384423818,-1047.832171908674,1.584962500721157,51.48173259161039,-49.896770090889234,27.500980623874664,1.3095705058987934,1735.118692799467,1.0,7.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.0,0.0,0.7777777777777778,1.0,0.8750000000000001,0.816496580927726,0.9030612244897959,0.7380952380952381,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9259259259259258,0.9047619047619048,0.907051282051282,0.8684503209758525,0.9336734693877551,0.8589743589743589,0.907051282051282,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,90.47619047619048,42.85714285714285,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04502770736666672,0.17926475836315478,10.131234157500009,38.02779787990638,33.2842125151443,1074.6126461653346,-1041.3284336501904,1.584962500721157,51.172030769777834,-49.58706826905669,30.50164134836777,1.4524591118270367,1924.4393059450656,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9336734693877551,0.8214285714285714,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9540816326530612,0.9087301587301587,0.9521367521367521,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10288004090525096,0.2956887025557063,23.14800920368146,62.72504600921758,33.2842125151443,2151.375260624514,-2118.0910481093697,1.584962500721157,102.44644098211971,-100.86147848139856,26.428924229697913,1.2585202014141863,1667.4794651402026,0.7142857142857143,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.2857142857142857,2.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.6708203932499369,0.8163265306122449,0.8095238095238095,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8703703703703705,0.8571428571428571,0.8557692307692308,0.7939147217258595,0.9149659863945578,0.8624338624338624,0.8557692307692307,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,39.68253968253967,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.09038666524972064,0.2473770905893391,20.336999681187137,52.476605479776154,33.2842125151443,1077.9414084174618,-1044.6571959023177,1.584962500721157,51.33054325797438,-49.74558075725322,27.17287909624013,1.2939466236304824,1714.4177912017794,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.8826530612244898,0.9047619047619048,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8611111111111113,0.8571428571428571,0.8564102564102564,0.7880652128438245,0.9455782312925171,0.9166666666666666,0.8564102564102564,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,95.23809523809524,39.68253968253968,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.11127653708298867,0.2784760555954531,25.037220843672447,59.07369219288806,33.2842125151443,1081.308986455149,-1048.0247739400047,1.584962500721157,51.49090411691185,-49.9059416161907,26.031304733442486,1.2395859396877373,1642.3924680614382,0.7142857142857143,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.2857142857142857,2.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.6708203932499369,0.9132653061224489,0.7738095238095237,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8611111111111113,0.8571428571428571,0.8564102564102563,0.7880652128438245,0.9302721088435374,0.8412698412698412,0.8564102564102564,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,4765.0,19020.0,3396.0,90.47619047619048,36.50793650793649,'Number of leaves: 5\nSize of the tree: 9\n',9.0,5.0,5.0
seeds,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 5',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.11131018617324157,0.29171695235483897,25.04479188897935,61.88251055915388,33.2842125151443,13.150760281011145,20.133452234133152,1.584962500721157,0.6262266800481497,0.9587358206730072,26.027453014796304,1.2394025245141098,1642.1494516718121,0.5714285714285714,4.0,0.0,0.0,1.0,14.0,0.42857142857142855,3.0,1.0,0.5714285714285714,0.7272727272727273,0.6859943405700354,0.8928571428571429,0.7857142857142857,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8999999999999999,0.8571428571428571,0.8502673796791443,0.8092047297598673,0.9285714285714286,0.8285714285714285,0.8502673796791443,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,4361.0,19020.0,3396.0,100.0,49.2063492063492,'Number of leaves: 4\nSize of the tree: 7\n',7.0,4.0,4.0
